Course_Lang,Level_Code,Prerequisite_3_grade,Offline,Availability,Website,Prerequisite_1_grade,Remarks,University,Course,Duration,Prerequisite_3,Face_to_Face,Faculty,Prerequisite_1,Blended,Int_Fees,Full_Time,Country,Prerequisite_2,Prerequisite_2_grade,Currency,Part_Time,Duration_Time,Description,Online,Distance,City,Currency_Time,Local_Fees,Career_Outcomes
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17678/certificate-iii-in-engineering-technical,5.5,,TAFE Queensland,Certificate III in Engineering - Technical,2,,yes,Engineering,IELTS,yes,,no,Australia,,,AUD,yes,Years,Get your career in drafting and design started with this practical course from TAFE Queensland. This qualification is perfect for people looking to update their computer-aided design (CAD) skills to enhance their career prospects or prepare for study further.,yes,no,Queensland,year,"3,330",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17692/certificate-iii-in-agriculture,5.5,,TAFE Queensland,Certificate III in Agriculture,2,,yes,Agriculture,IELTS,yes,,no,Australia,,,AUD,yes,Years,Progress your career on the land with this entry-level course. Get the skills you need to take on high-level responsibilities as a senior farm hand.,yes,no,Brisbane,year,"3,330",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17692/certificate-iii-in-agriculture,5.5,,TAFE Queensland,Certificate III in Agriculture,2,,yes,Agriculture,IELTS,yes,,no,Australia,,,AUD,yes,Years,Progress your career on the land with this entry-level course. Get the skills you need to take on high-level responsibilities as a senior farm hand.,yes,no,Queensland,year,"3,330",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18234/certificate-iii-in-electrotechnology-electrician-incorporating-certificate-iii-in-instrumentation-and-control,5.5,,TAFE Queensland,Certificate III in Electrotechnology Electrician incorporating Certificate III in Instrumentation and Control,2,,yes,Engineering,IELTS,yes,,no,Australia,,,AUD,yes,Years,Increase your skill base and improve your career opportunities with this entry-level dual qualification. Become an electrician or an electrical instrumentation technician.,yes,no,Brisbane,year,"3,330",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18234/certificate-iii-in-electrotechnology-electrician-incorporating-certificate-iii-in-instrumentation-and-control,5.5,,TAFE Queensland,Certificate III in Electrotechnology Electrician incorporating Certificate III in Instrumentation and Control,2,,yes,Engineering,IELTS,yes,,no,Australia,,,AUD,yes,Years,Increase your skill base and improve your career opportunities with this entry-level dual qualification. Become an electrician or an electrical instrumentation technician.,yes,no,Queensland,year,"3,330",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17701/certificate-iii-in-bricklaying-blocklaying,5.5,,TAFE Queensland,Certificate III in Bricklaying/Blocklaying,2,,yes,"Architecture, Building & Planning",IELTS,yes,,no,Australia,,,AUD,yes,Years,Progress your career in the construction industry with TAFE Queensland. This course is perfect for anyone who wants to work towards recognition as a qualified bricklayer or blocklayer.,yes,no,Brisbane,year,"3,330",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17701/certificate-iii-in-bricklaying-blocklaying,5.5,,TAFE Queensland,Certificate III in Bricklaying/Blocklaying,2,,yes,"Architecture, Building & Planning",IELTS,yes,,no,Australia,,,AUD,yes,Years,Progress your career in the construction industry with TAFE Queensland. This course is perfect for anyone who wants to work towards recognition as a qualified bricklayer or blocklayer.,yes,no,Queensland,year,"3,330",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17701/certificate-iii-in-bricklaying-blocklaying,5.5,,TAFE Queensland,Certificate III in Bricklaying/Blocklaying,2,,yes,"Architecture, Building & Planning",IELTS,yes,,no,Australia,,,AUD,yes,Years,Progress your career in the construction industry with TAFE Queensland. This course is perfect for anyone who wants to work towards recognition as a qualified bricklayer or blocklayer.,yes,no,Queensland,year,"3,330",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17701/certificate-iii-in-bricklaying-blocklaying,5.5,,TAFE Queensland,Certificate III in Bricklaying/Blocklaying,2,,yes,"Architecture, Building & Planning",IELTS,yes,,no,Australia,,,AUD,yes,Years,Progress your career in the construction industry with TAFE Queensland. This course is perfect for anyone who wants to work towards recognition as a qualified bricklayer or blocklayer.,yes,no,Queensland,year,"3,330",
English,PG,,yes,D,https://tafeqld.edu.au/oneweb/courses/17859/certificate-iii-in-maritime-operations-master-up-to-24-metres-near-coastal,5.5,,TAFE Queensland,Certificate III in Maritime Operations (Master up to 24 metres Near Coastal),6,,yes,Humanities and Social Science,IELTS,no,,yes,Australia,,,AUD,no, Weeks,Embark upon a maritime career with this entry level qualification. This course is perfect for an anyone who wants to upgrade their qualification and grow their career as marine transport professionals.,no,no,Queensland,year,"5,810",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17833/certificate-iii-in-roof-tiling,5.5,,TAFE Queensland,Certificate III in Roof Tiling,6,,yes,Humanities and Social Science,IELTS,no,,yes,Australia,,,AUD,no, Weeks,Become a qualified roof tiler with this hands on course. This qualification provides the practical skills required to undertake a range of roof tiling tasks in the commercial or residential construction industry.,yes,no,Brisbane,year,"5,810",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18018/certificate-iii-in-catering-operations,5.5,,TAFE Queensland,Certificate III in Catering Operations,6,,yes,Business & Commerce & Finance & Accounting,IELTS,no,,yes,Australia,,,AUD,no, Weeks,Embark upon a fast-paced career in the catering industry with this entry-level course. This qualification will give you the knowledge and skills required to work as a cook in various catering settings.,yes,no,Brisbane,year,"5,810",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18018/certificate-iii-in-catering-operations,5.5,,TAFE Queensland,Certificate III in Catering Operations,6,,yes,Business & Commerce & Finance & Accounting,IELTS,no,,yes,Australia,,,AUD,no, Weeks,Embark upon a fast-paced career in the catering industry with this entry-level course. This qualification will give you the knowledge and skills required to work as a cook in various catering settings.,yes,no,Queensland,year,"5,810",
English,VOC,,yes,A,https://tafeqld.edu.au/oneweb/courses/17685/certificate-iii-in-horticulture,5.5,,TAFE Queensland,Certificate III in Horticulture,6,,yes,Agriculture,IELTS,yes,"6,200",yes,Australia,,,AUD,no,Months,Further advance / or enhance your career options in horticulture with this course that will qualify you to work in nurseries and parks and gardens.,yes,no,Brisbane,year,"6,355",
English,VOC,,yes,A,https://tafeqld.edu.au/oneweb/courses/17685/certificate-iii-in-horticulture,5.5,,TAFE Queensland,Certificate III in Horticulture,6,,yes,Agriculture,IELTS,yes,"6,200",yes,Australia,,,AUD,no,Months,Further advance / or enhance your career options in horticulture with this course that will qualify you to work in nurseries and parks and gardens.,yes,no,Queensland,year,"6,355",
English,VOC,,yes,A,https://tafeqld.edu.au/oneweb/courses/17685/certificate-iii-in-horticulture,5.5,,TAFE Queensland,Certificate III in Horticulture,6,,yes,Agriculture,IELTS,yes,"6,200",yes,Australia,,,AUD,no,Months,Further advance / or enhance your career options in horticulture with this course that will qualify you to work in nurseries and parks and gardens.,yes,no,Queensland,year,"6,355",
English,VOC,,yes,A,https://tafeqld.edu.au/oneweb/courses/17685/certificate-iii-in-horticulture,5.5,,TAFE Queensland,Certificate III in Horticulture,6,,yes,Agriculture,IELTS,yes,"6,200",yes,Australia,,,AUD,no,Months,Further advance / or enhance your career options in horticulture with this course that will qualify you to work in nurseries and parks and gardens.,yes,no,Queensland,year,"6,355",
English,VOC,,yes,A,https://tafeqld.edu.au/oneweb/courses/17735/certificate-iii-in-wall-and-ceiling-lining,5.5,,TAFE Queensland,Certificate III in Wall and Ceiling Lining,6,,yes,Agriculture,IELTS,yes,"6,200",yes,Australia,,,AUD,no,Months,Complete this qualification with TAFE Queensland as part of your apprenticeship to progress your construction career. Become a qualified plasterer and recognised tradesperson.,yes,no,Brisbane,year,"6,355",
English,VOC,,yes,A,https://tafeqld.edu.au/oneweb/courses/17735/certificate-iii-in-wall-and-ceiling-lining,5.5,,TAFE Queensland,Certificate III in Wall and Ceiling Lining,6,,yes,Agriculture,IELTS,yes,"6,200",yes,Australia,,,AUD,no,Months,Complete this qualification with TAFE Queensland as part of your apprenticeship to progress your construction career. Become a qualified plasterer and recognised tradesperson.,yes,no,Queensland,year,"6,355",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18060/certificate-iii-in-aboriginal-and-torres-strait-islander-cultural-arts,5.5,,TAFE Queensland,Certificate III in Aboriginal and Torres Strait Islander Cultural Arts,11,,yes,Humanities and Social Science,IELTS,yes,,yes,Australia,,,AUD,no,Months,Set yourself on the path to a creative career in the Aboriginal and Torres Strait Islander arts industry. Gain the practical skills required to gain an entry-level position as an artist.,yes,no,Queensland,year,"7,130",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18227/certificate-iii-in-hospitality,5.5,,TAFE Queensland,Certificate III in Hospitality,6,,yes,Tourism and Hotel Management,IELTS,yes,,yes,Australia,,,AUD,no,Months,Launch your hospitality career with this course offering practical skills and hands-on experience. Prepare yourself for the workforce with a well-rounded knowledge of the hospitality industry or continue on with further studies.,yes,no,Queensland,year,"3,915",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18888/certificate-iii-in-community-dance-theatre-and-events-acting,5.5,,TAFE Queensland,"Certificate III in Community Dance, Theatre and Events (Acting)",1,,yes,Humanities and Social Science,IELTS,no,,no,Australia,,,AUD,yes,Year,"This course will give you an introduction to the art and craft of acting and performance, and related industry knowledge.",no,no,Brisbane,year,"3,200",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17799/certificate-iii-in-screen-and-media,5.5,,TAFE Queensland,Certificate III in Screen and Media,1,,yes,Mass Communication & Media,IELTS,yes,,yes,Australia,,,AUD,no,Year,"Kick start your career in the media with this entry-level course that will prepare you for an assistant role behind the camera, or in community radio.",yes,no,Brisbane,year,"2,585",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17799/certificate-iii-in-screen-and-media,5.5,,TAFE Queensland,Certificate III in Screen and Media,1,,yes,Mass Communication & Media,IELTS,yes,,yes,Australia,,,AUD,no,Year,"Kick start your career in the media with this entry-level course that will prepare you for an assistant role behind the camera, or in community radio.",yes,no,Queensland,year,"2,585",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17799/certificate-iii-in-screen-and-media,5.5,,TAFE Queensland,Certificate III in Screen and Media,1,,yes,Mass Communication & Media,IELTS,yes,,yes,Australia,,,AUD,no,Year,"Kick start your career in the media with this entry-level course that will prepare you for an assistant role behind the camera, or in community radio.",yes,no,Queensland,year,"2,585",
English,VOC,,no,D,https://tafeqld.edu.au/oneweb/courses/18751/certificate-iii-in-early-childhood-education-and-care,5.5,,TAFE Queensland,Certificate III in Early Childhood Education and Care,1,,no,Humanities and Social Science,IELTS,no,,yes,Australia,,,AUD,no,Year,Kick start your career with this entry-level course that will set you up with the foundation skills you need to succeed as an assistant childcare worker.,no,no,Queensland,year,"4,455",
English,VOC,,yes,A,https://tafeqld.edu.au/oneweb/courses/17949/certificate-iii-in-travel,5.5,,TAFE Queensland,Certificate III in Travel,18,,yes,Tourism and Hotel Management,IELTS,yes,"7,200",no,Australia,,,AUD,yes,Months,"Kick start your career in travel with this entry-level course that will qualify you to work as an international, corporate or online travel consultant, or a reservation sales agent for a tour operator.",yes,no,Brisbane,year,"5,425",
English,VOC,,yes,A,https://tafeqld.edu.au/oneweb/courses/17949/certificate-iii-in-travel,5.5,,TAFE Queensland,Certificate III in Travel,18,,yes,Tourism and Hotel Management,IELTS,yes,"7,200",no,Australia,,,AUD,yes,Months,"Kick start your career in travel with this entry-level course that will qualify you to work as an international, corporate or online travel consultant, or a reservation sales agent for a tour operator.",yes,no,Queensland,year,"5,425",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18152/certificate-iii-in-business-administration,5.5,,TAFE Queensland,Certificate III in Business Administration,18,,yes,Business & Commerce & Finance & Accounting,IELTS,yes,"7,200",no,Australia,,,AUD,yes,Months,"Establish your career in business administration with this entry-level course and open up a world of employment opportunities such as office assistant, accounts payable clerk or general clerk.",yes,no,Queensland,year,"5,425",
